url|station|year|error
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00449126&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00449126|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00449020&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00449020|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00448984&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00448984|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00448949&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00448949|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00448888&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00448888|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00448787&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00448787|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00448475&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00448475|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00448266&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00448266|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00448169&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00448169|2020|<Response [503]>
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00448080&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00448080|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00448035&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00448035|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447976&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447976|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447825&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447825|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447740&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447740|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447560&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447560|2020|
