plot_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,Usage_mw,PRCP,SNOW,SNWD,AWND,TMAX,TMIN,TDIFF,year,month,month_name,season
2016-06-06,Mid Atlantic - Dominion,12643,5295,4762,2586,1088747.692,0.346,0.0,0.0,7.7,79.08510638297872,63.361702127659576,15.72340425531915,2016,6,Jun,Summer
2016-06-07,Mid Atlantic - Dominion,13874,4214,4459,5201,1083629.3279999995,0.07404255319148938,0.0,0.0,5.366666666666667,82.63829787234043,61.340425531914896,21.29787234042553,2016,6,Jun,Summer
2016-06-08,Mid Atlantic - Dominion,12865,3476,5321,4068,891225.5009999992,0.06319148936170212,0.0,0.0,7.300000000000001,78.72340425531915,54.17777777777778,24.8,2016,6,Jun,Summer
2016-06-09,Mid Atlantic - Dominion,11898,2911,5663,3324,877341.2899999999,0.08404255319148937,0.0,0.0,6.866666666666667,69.35555555555555,47.8,21.555555555555557,2016,6,Jun,Summer
2016-06-10,Mid Atlantic - Dominion,9422,2169,4940,2313,907679.4600000003,0.0012765957446808512,0.0,0.0,5.516666666666667,76.44680851063829,50.87234042553192,25.574468085106382,2016,6,Jun,Summer
2016-06-11,Mid Atlantic - Dominion,10368,2134,4864,3370,1015863.3539999998,0.00046511627906976747,0.0,0.0,9.975,81.0,53.21951219512195,27.78048780487805,2016,6,Jun,Summer
2016-06-12,Mid Atlantic - Dominion,9737,2062,4813,2862,1093789.4760000005,0.009302325581395349,0.0,0.0,14.775,89.93333333333334,62.17777777777778,27.755555555555556,2016,6,Jun,Summer
2016-06-13,Mid Atlantic - Dominion,11146,36,7834,3276,981515.4999999993,0.0,0.0,0.0,6.4799999999999995,83.26666666666667,56.644444444444446,26.622222222222224,2016,6,Jun,Summer
2016-06-14,Mid Atlantic - Dominion,9661,36,6278,3347,1001863.0360000009,0.0,0.0,0.0,7.24,78.1063829787234,55.888888888888886,22.0,2016,6,Jun,Summer
2016-06-15,Mid Atlantic - Dominion,9494,36,7538,1920,1038290.3999999997,0.0006382978723404255,0.0,0.0,3.3,80.19148936170212,54.48837209302326,25.3953488372093,2016,6,Jun,Summer
2016-06-16,Mid Atlantic - Dominion,8847,36,5567,3244,1062013.3360000001,0.4262222222222222,0.0,0.0,5.32,80.26666666666667,60.70454545454545,19.454545454545453,2016,6,Jun,Summer
2016-06-17,Mid Atlantic - Dominion,11515,69,6805,4641,1003653.9730000005,0.5244444444444443,0.0,0.0,5.02,79.02272727272727,61.84090909090909,17.181818181818183,2016,6,Jun,Summer
2016-06-18,Mid Atlantic - Dominion,13106,69,8515,4522,949019.3969999999,0.035348837209302326,0.0,0.0,5.5,78.76744186046511,53.906976744186046,24.86046511627907,2016,6,Jun,Summer
2016-06-19,Mid Atlantic - Dominion,12221,69,6133,6019,1003268.7940000001,0.0,0.0,0.0,6.1000000000000005,83.20930232558139,55.30232558139535,27.906976744186046,2016,6,Jun,Summer
2016-06-20,Mid Atlantic - Dominion,11933,69,5210,6654,1171059.8469999996,0.0,0.0,0.0,3.5799999999999996,85.28260869565217,58.06521739130435,27.217391304347824,2016,6,Jun,Summer
2016-06-21,Mid Atlantic - Dominion,9070,117,3996,4957,1192732.130000001,0.10191489361702127,0.0,0.0,6.7,86.91489361702128,62.148936170212764,24.76595744680851,2016,6,Jun,Summer
2016-06-22,Mid Atlantic - Dominion,7912,117,4580,3215,1147318.612,0.25444444444444436,0.0,0.0,5.0600000000000005,84.06818181818181,62.06818181818182,22.0,2016,6,Jun,Summer
2016-06-23,Mid Atlantic - Dominion,7592,117,3663,3812,1102792.361,0.24613636363636357,0.0,0.0,2.7,81.28260869565217,62.47826086956522,18.804347826086957,2016,6,Jun,Summer
2016-06-24,Mid Atlantic - Dominion,11025,117,8278,2630,1111394.9370000006,0.31454545454545446,0.0,0.0,6.580000000000001,78.77777777777777,63.22222222222222,15.555555555555555,2016,6,Jun,Summer
2016-06-25,Mid Atlantic - Dominion,10990,84,8537,2369,1031360.5420000002,0.1662790697674419,0.0,0.0,7.266666666666666,81.62790697674419,61.41860465116279,20.209302325581394,2016,6,Jun,Summer
2016-06-26,Mid Atlantic - Dominion,8807,84,6359,2364,1018961.1760000001,0.0009302325581395349,0.0,0.0,5.666666666666667,82.0,59.68888888888889,22.31111111111111,2016,6,Jun,Summer
2016-06-27,Mid Atlantic - Dominion,6388,84,3585,2719,1132272.13,0.036521739130434785,0.0,0.0,4.84,84.21739130434783,61.21739130434783,23.0,2016,6,Jun,Summer
2016-06-28,Mid Atlantic - Dominion,5995,84,2913,2998,1152495.8210000002,0.5257446808510637,0.0,0.0,4.1,83.36170212765957,65.02127659574468,18.340425531914892,2016,6,Jun,Summer
2016-06-29,Mid Atlantic - Dominion,8058,84,1710,6264,1129829.3819999995,0.08170212765957446,0.0,0.0,5.8500000000000005,84.14893617021276,61.02127659574468,23.127659574468087,2016,6,Jun,Summer
2016-06-30,Mid Atlantic - Dominion,7720,48,1830,5842,1115014.8600000008,0.0006382978723404255,0.0,0.0,4.433333333333333,80.55319148936171,58.13333333333333,22.355555555555554,2016,6,Jun,Summer
2016-07-01,Mid Atlantic - Dominion,7170,48,1461,5661,1146731.2720000003,0.018666666666666665,0.0,0.0,4.56,81.73333333333333,59.55813953488372,22.11627906976744,2016,7,Jul,Summer
2016-07-02,Mid Atlantic - Dominion,9700,48,3145,6507,977410.6299999995,0.07333333333333333,0.0,0.0,10.066666666666665,83.20930232558139,60.78048780487805,22.341463414634145,2016,7,Jul,Summer
2016-07-03,Mid Atlantic - Dominion,6748,48,1546,5154,882424.8439999995,0.06928571428571428,0.0,0.0,5.6,79.24444444444444,58.325581395348834,20.558139534883722,2016,7,Jul,Summer
2016-07-04,Mid Atlantic - Dominion,5012,48,629,4335,923911.9609999999,0.12782608695652173,0.0,0.0,7.166666666666667,76.15217391304348,59.54545454545455,16.113636363636363,2016,7,Jul,Summer
2016-07-05,Mid Atlantic - Dominion,5833,48,398,5387,1215645.9360000014,0.5860869565217388,0.0,0.0,6.516666666666666,80.19148936170212,64.23404255319149,15.957446808510639,2016,7,Jul,Summer
2016-07-06,Mid Atlantic - Dominion,5935,48,587,5300,1341735.7960000013,0.035106382978723406,0.0,0.0,3.35,86.27659574468085,68.29787234042553,17.97872340425532,2016,7,Jul,Summer
2016-07-07,Mid Atlantic - Dominion,7823,48,733,7042,1372143.0259999994,0.08617021276595746,0.0,0.0,3.7599999999999993,89.48936170212765,68.91489361702128,20.574468085106382,2016,7,Jul,Summer
2016-07-08,Mid Atlantic - Dominion,7211,48,495,6668,1325921.2289999991,0.11244444444444442,0.0,0.0,4.516666666666667,87.37777777777778,68.68888888888888,18.68888888888889,2016,7,Jul,Summer
2016-07-09,Mid Atlantic - Dominion,7401,48,1907,5446,1141383.5369999993,0.3028571428571429,0.0,0.0,6.725,86.02325581395348,68.4186046511628,17.6046511627907,2016,7,Jul,Summer
2016-07-10,Mid Atlantic - Dominion,8030,48,2930,5052,1080149.1979999994,0.05023809523809523,0.0,0.0,7.8999999999999995,84.55555555555556,64.55555555555556,20.0,2016,7,Jul,Summer
2016-07-11,Mid Atlantic - Dominion,7824,146,2289,5389,1161368.5670000005,0.0006382978723404255,0.0,0.0,4.25,83.06382978723404,60.08510638297872,22.97872340425532,2016,7,Jul,Summer
2016-07-12,Mid Atlantic - Dominion,8756,146,2519,6091,1224421.1560000004,0.000851063829787234,0.0,0.0,5.183333333333334,84.48936170212765,61.361702127659576,23.127659574468087,2016,7,Jul,Summer
2016-07-13,Mid Atlantic - Dominion,7988,146,2278,5564,1256802.1430000004,0.15361702127659577,0.0,0.0,4.766666666666667,86.2127659574468,65.2127659574468,21.0,2016,7,Jul,Summer
2016-07-14,Mid Atlantic - Dominion,6219,146,879,5194,1381236.9500000002,0.14851063829787234,0.0,0.0,5.116666666666667,88.27659574468085,69.76595744680851,18.51063829787234,2016,7,Jul,Summer
2016-07-15,Mid Atlantic - Dominion,6654,146,593,5915,1373447.137999999,0.03266666666666667,0.0,0.0,5.266666666666667,90.06666666666666,70.0,20.066666666666666,2016,7,Jul,Summer
2016-07-16,Mid Atlantic - Dominion,8209,146,2940,5123,1219817.003,0.019302325581395347,0.0,0.0,6.425000000000001,87.02325581395348,65.76744186046511,21.25581395348837,2016,7,Jul,Summer
2016-07-17,Mid Atlantic - Dominion,8824,146,3494,5184,1201579.8039999998,0.10139534883720924,0.0,0.0,6.525,87.4888888888889,64.88888888888889,22.6,2016,7,Jul,Summer
2016-07-18,Mid Atlantic - Dominion,7075,146,1971,4958,1341446.4870000002,0.04999999999999998,0.0,0.0,6.5,89.36170212765957,66.44680851063829,22.914893617021278,2016,7,Jul,Summer
2016-07-19,Mid Atlantic - Dominion,6511,146,854,5511,1264060.9960000005,0.14044444444444448,0.0,0.0,4.8500000000000005,88.97777777777777,66.33333333333333,22.644444444444446,2016,7,Jul,Summer
2016-07-20,Mid Atlantic - Dominion,9227,146,3892,5189,1204963.2200000002,0.0642222222222222,0.0,0.0,4.55,86.42553191489361,62.1063829787234,24.319148936170212,2016,7,Jul,Summer
2016-07-21,Mid Atlantic - Dominion,7513,146,1454,5913,1243303.2659999996,0.02127659574468085,0.0,0.0,4.55,85.85106382978724,60.829787234042556,25.02127659574468,2016,7,Jul,Summer
2016-07-22,Mid Atlantic - Dominion,6552,146,995,5411,1347059.2509999997,0.0,0.0,0.0,7.233333333333333,89.15555555555555,62.24444444444445,26.91111111111111,2016,7,Jul,Summer
2016-07-23,Mid Atlantic - Dominion,6077,146,430,5501,1358117.0950000004,0.026744186046511628,0.0,0.0,7.066666666666666,92.13333333333334,67.68888888888888,24.444444444444443,2016,7,Jul,Summer
2016-07-24,Mid Atlantic - Dominion,5550,146,655,4749,1311583.1399999994,0.009069767441860466,0.0,0.0,6.5,93.77777777777777,67.31111111111112,26.466666666666665,2016,7,Jul,Summer
2016-07-25,Mid Atlantic - Dominion,6654,146,296,6212,1448496.7480000006,0.1511111111111111,0.0,0.0,5.116666666666666,94.27659574468085,69.48936170212765,24.78723404255319,2016,7,Jul,Summer
2016-07-26,Mid Atlantic - Dominion,9241,146,1038,8057,1402527.7550000008,0.2723404255319149,0.0,0.0,4.433333333333334,93.74468085106383,69.95744680851064,23.78723404255319,2016,7,Jul,Summer
2016-07-27,Mid Atlantic - Dominion,9853,80,1098,8675,1378027.5510000004,0.0525531914893617,0.0,0.0,3.25,91.14893617021276,69.38297872340425,21.76595744680851,2016,7,Jul,Summer
2016-07-28,Mid Atlantic - Dominion,9414,80,596,8738,1354290.4390000002,0.3959574468085105,0.0,0.0,3.65,90.42553191489361,68.57446808510639,21.851063829787233,2016,7,Jul,Summer
2016-07-29,Mid Atlantic - Dominion,12267,80,3767,8420,1273391.4769999997,0.6050000000000002,0.0,0.0,6.25,87.44444444444444,67.71111111111111,19.733333333333334,2016,7,Jul,Summer
2016-07-30,Mid Atlantic - Dominion,14089,80,5905,8104,1164374.9039999999,0.09849999999999996,0.0,0.0,6.425,85.97619047619048,67.78571428571429,18.19047619047619,2016,7,Jul,Summer
2016-07-31,Mid Atlantic - Dominion,14920,80,5986,8854,1170595.9709999997,0.45051282051282054,0.0,0.0,5.575,84.73333333333333,68.24444444444444,16.488888888888887,2016,7,Jul,Summer
2016-08-01,Mid Atlantic - Dominion,10484,80,3368,7036,1229961.635,0.19,0.0,0.0,4.516666666666667,86.73333333333333,67.95555555555555,18.77777777777778,2016,8,Aug,Summer
2016-08-02,Mid Atlantic - Dominion,10586,80,1986,8520,1184345.0320000004,0.13227272727272726,0.0,0.0,6.583333333333333,84.61702127659575,66.76086956521739,18.08695652173913,2016,8,Aug,Summer
2016-08-03,Mid Atlantic - Dominion,14974,145,7429,7400,1132817.4559999995,0.11361702127659574,0.0,0.0,7.650000000000001,83.51063829787235,65.69565217391305,17.97826086956522,2016,8,Aug,Summer
2016-08-04,Mid Atlantic - Dominion,6817,80,2219,4518,1141480.1620000002,0.11,0.0,0.0,5.083333333333333,80.93333333333334,64.34042553191489,16.666666666666668,2016,8,Aug,Summer
2016-08-05,Mid Atlantic - Dominion,7459,80,2294,5085,1143212.6769999987,0.036888888888888895,0.0,0.0,4.3,81.88372093023256,63.4,18.46511627906977,2016,8,Aug,Summer
2016-08-06,Mid Atlantic - Dominion,8346,80,2901,5365,1211898.2599999998,0.09790697674418604,0.0,0.0,7.949999999999999,84.04651162790698,66.69767441860465,17.348837209302324,2016,8,Aug,Summer
2016-08-07,Mid Atlantic - Dominion,8723,80,3766,4877,1126197.9099999995,0.09976744186046511,0.0,0.0,6.325,87.64444444444445,64.57777777777778,23.066666666666666,2016,8,Aug,Summer
2016-08-08,Mid Atlantic - Dominion,9832,80,4866,4886,1142227.717,0.01872340425531915,0.0,0.0,3.1333333333333333,84.95744680851064,62.57446808510638,22.382978723404257,2016,8,Aug,Summer
2016-08-09,Mid Atlantic - Dominion,6170,80,2104,3986,1175352.016999999,0.06893617021276596,0.0,0.0,4.483333333333333,81.44680851063829,62.5531914893617,18.893617021276597,2016,8,Aug,Summer
2016-08-10,Mid Atlantic - Dominion,9705,97,5422,4186,1343903.8920000005,0.06340425531914892,0.0,0.0,8.133333333333333,84.47826086956522,65.6304347826087,18.847826086956523,2016,8,Aug,Summer
2016-08-11,Mid Atlantic - Dominion,5193,97,1280,3816,1445426.997000001,0.2786666666666667,0.0,0.0,8.016666666666667,89.04444444444445,71.04444444444445,18.0,2016,8,Aug,Summer
2016-08-12,Mid Atlantic - Dominion,6446,97,838,5511,1455020.2450000003,0.1273333333333333,0.0,0.0,9.116666666666667,90.62222222222222,72.04444444444445,18.57777777777778,2016,8,Aug,Summer
2016-08-13,Mid Atlantic - Dominion,7203,97,1783,5323,1456990.7829999987,0.025,0.0,0.0,9.375,92.13953488372093,73.09302325581395,19.046511627906977,2016,8,Aug,Summer
2016-08-14,Mid Atlantic - Dominion,7616,97,2280,5239,1421440.8399999996,0.14476190476190479,0.0,0.0,8.75,93.4,72.9090909090909,20.431818181818183,2016,8,Aug,Summer
2016-08-15,Mid Atlantic - Dominion,7369,97,1660,5612,1410989.1250000005,0.13851063829787236,0.0,0.0,4.066666666666666,91.06382978723404,69.17021276595744,21.893617021276597,2016,8,Aug,Summer
2016-08-16,Mid Atlantic - Dominion,7530,97,1904,5529,1407567.251,0.21638297872340415,0.0,0.0,6.099999999999999,89.42553191489361,69.14893617021276,20.27659574468085,2016,8,Aug,Summer
2016-08-17,Mid Atlantic - Dominion,7649,109,2190,5350,1395116.2230000007,0.25957446808510637,0.0,0.0,6.299999999999999,89.91489361702128,70.29787234042553,19.617021276595743,2016,8,Aug,Summer
2016-08-18,Mid Atlantic - Dominion,7983,97,3421,4465,1311381.0560000008,0.22152173913043477,0.0,0.0,3.0,86.19565217391305,69.0,17.195652173913043,2016,8,Aug,Summer
2016-08-19,Mid Atlantic - Dominion,7982,129,2612,5241,1281835.0449999997,0.10022222222222218,0.0,0.0,3.4166666666666665,85.53333333333333,66.68888888888888,18.844444444444445,2016,8,Aug,Summer
2016-08-20,Mid Atlantic - Dominion,9056,129,2524,6403,1206743.9700000004,0.058604651162790705,0.0,0.0,6.225,85.53488372093024,65.20930232558139,20.325581395348838,2016,8,Aug,Summer
2016-08-21,Mid Atlantic - Dominion,8233,129,3137,4967,1170357.0959999994,0.2799999999999999,0.0,0.0,7.8,86.55555555555556,66.55555555555556,20.0,2016,8,Aug,Summer
2016-08-22,Mid Atlantic - Dominion,8021,129,3683,4209,1117982.1260000002,0.40282608695652167,0.0,0.0,7.183333333333333,81.2127659574468,61.276595744680854,19.93617021276596,2016,8,Aug,Summer
2016-08-23,Mid Atlantic - Dominion,9880,129,5781,3970,1066400.901,0.0,0.0,0.0,3.283333333333333,79.72340425531915,55.93617021276596,23.78723404255319,2016,8,Aug,Summer
2016-08-24,Mid Atlantic - Dominion,8931,194,5610,3127,1134043.071000001,0.0,0.0,0.0,4.066666666666666,82.29787234042553,56.4468085106383,25.851063829787233,2016,8,Aug,Summer
2016-08-25,Mid Atlantic - Dominion,7705,194,4050,3461,1222489.1979999999,0.0036170212765957444,0.0,0.0,5.833333333333333,84.68085106382979,59.5531914893617,25.127659574468087,2016,8,Aug,Summer
2016-08-26,Mid Atlantic - Dominion,5970,194,1347,4429,1358335.6179999996,0.05488888888888888,0.0,0.0,4.933333333333334,88.04444444444445,66.93333333333334,21.11111111111111,2016,8,Aug,Summer
2016-08-27,Mid Atlantic - Dominion,6788,194,1448,5146,1221612.287,0.0013953488372093023,0.0,0.0,6.425,89.3953488372093,65.51162790697674,23.88372093023256,2016,8,Aug,Summer
2016-08-28,Mid Atlantic - Dominion,6402,194,1887,4321,1171945.3630000004,0.0009302325581395349,0.0,0.0,6.374999999999999,87.83720930232558,64.51162790697674,23.325581395348838,2016,8,Aug,Summer
2016-08-29,Mid Atlantic - Dominion,6902,232,3697,2973,1291565.9979999992,0.09777777777777778,0.0,0.0,4.066666666666666,88.7872340425532,64.2127659574468,24.574468085106382,2016,8,Aug,Summer
2016-08-30,Mid Atlantic - Dominion,4168,200,1715,2253,1244578.765000002,0.00425531914893617,0.0,0.0,4.15,87.95744680851064,62.93617021276596,25.02127659574468,2016,8,Aug,Summer
2016-08-31,Mid Atlantic - Dominion,3528,200,1328,2000,1269180.3239999996,0.011276595744680852,0.0,0.0,4.283333333333334,87.06382978723404,62.97872340425532,24.085106382978722,2016,8,Aug,Summer
2016-09-01,Mid Atlantic - Dominion,7597,255,3521,3821,1168434.5450000006,0.2559574468085106,0.0,0.0,3.233333333333333,85.0,64.38297872340425,20.617021276595743,2016,9,Sep,Autumn
2016-09-02,Mid Atlantic - Dominion,9761,255,5104,4402,1034318.6909999999,0.03333333333333334,0.0,0.0,8.433333333333332,79.73333333333333,58.24444444444445,21.488888888888887,2016,9,Sep,Autumn
2016-09-03,Mid Atlantic - Dominion,10314,255,6426,3633,909604.7360000001,0.07333333333333333,0.0,0.0,14.55,75.88372093023256,56.76744186046512,19.11627906976744,2016,9,Sep,Autumn
2016-09-04,Mid Atlantic - Dominion,12075,255,7568,4252,887295.9180000002,0.002093023255813953,0.0,0.0,8.875,77.51162790697674,55.69767441860465,21.813953488372093,2016,9,Sep,Autumn
2016-09-05,Mid Atlantic - Dominion,7823,255,2547,5021,943294.6879999997,0.0,0.0,0.0,8.025,80.31914893617021,54.829787234042556,25.48936170212766,2016,9,Sep,Autumn
2016-09-06,Mid Atlantic - Dominion,8440,255,2991,5194,1136257.5199999989,0.00425531914893617,0.0,0.0,9.6,84.72340425531915,57.38297872340426,27.340425531914892,2016,9,Sep,Autumn
2016-09-07,Mid Atlantic - Dominion,8415,275,3038,5102,1217031.4730000005,0.040212765957446814,0.0,0.0,6.3500000000000005,87.19148936170212,61.276595744680854,25.914893617021278,2016,9,Sep,Autumn
2016-09-08,Mid Atlantic - Dominion,7245,275,2196,4774,1337004.0009999997,0.13659574468085106,0.0,0.0,3.8666666666666667,89.93617021276596,66.17021276595744,23.76595744680851,2016,9,Sep,Autumn
2016-09-09,Mid Atlantic - Dominion,7594,255,2665,4674,1390919.4560000002,0.08088888888888889,0.0,0.0,4.583333333333333,91.24444444444444,68.91111111111111,22.333333333333332,2016,9,Sep,Autumn
2016-09-10,Mid Atlantic - Dominion,10249,1131,5017,4101,1308300.518000001,0.14976190476190473,0.0,0.0,5.933333333333334,89.02380952380952,68.76190476190476,20.261904761904763,2016,9,Sep,Autumn
2016-09-11,Mid Atlantic - Dominion,12679,3430,6035,3214,1137619.9149999996,0.019069767441860463,0.0,0.0,9.225,89.44444444444444,66.8,22.644444444444446,2016,9,Sep,Autumn
2016-09-12,Mid Atlantic - Dominion,14247,3441,5100,5706,1043935.3080000001,0.00723404255319149,0.0,0.0,5.95,80.93617021276596,54.638297872340424,26.29787234042553,2016,9,Sep,Autumn
2016-09-13,Mid Atlantic - Dominion,13652,4442,5366,3844,1099120.2450000003,0.0,0.0,0.0,4.55,80.67391304347827,54.58695652173913,26.08695652173913,2016,9,Sep,Autumn
2016-09-14,Mid Atlantic - Dominion,14304,5289,5055,3960,1183562.947000001,0.0,0.0,0.0,5.033333333333333,86.59574468085107,58.765957446808514,27.829787234042552,2016,9,Sep,Autumn
2016-09-15,Mid Atlantic - Dominion,14098,5278,4861,3959,1022947.3549999993,0.017872340425531916,0.0,0.0,9.733333333333333,86.38297872340425,57.93478260869565,28.347826086956523,2016,9,Sep,Autumn
2016-09-16,Mid Atlantic - Dominion,18662,4900,10688,3074,960477.4809999999,0.00044444444444444447,0.0,0.0,6.25,76.66666666666667,55.266666666666666,21.4,2016,9,Sep,Autumn
2016-09-17,Mid Atlantic - Dominion,16991,7174,5863,3954,933191.5909999993,0.0,0.0,0.0,6.675000000000001,76.42857142857143,56.57142857142857,19.857142857142858,2016,9,Sep,Autumn
2016-09-18,Mid Atlantic - Dominion,15787,7839,4195,3753,1049842.3260000004,0.05023255813953489,0.0,0.0,7.925000000000001,80.47727272727273,60.79545454545455,19.681818181818183,2016,9,Sep,Autumn
2016-09-19,Mid Atlantic - Dominion,16109,9829,3450,2830,1090461.9469999997,1.0868888888888892,0.0,0.0,6.8999999999999995,81.22222222222223,64.82222222222222,16.4,2016,9,Sep,Autumn
2016-09-20,Mid Atlantic - Dominion,21286,9664,7942,3680,1069484.5009999992,0.19777777777777775,0.0,0.0,5.3500000000000005,77.55555555555556,63.266666666666666,14.28888888888889,2016,9,Sep,Autumn
2016-09-21,Mid Atlantic - Dominion,18058,9641,3786,4631,1063731.3100000003,0.024,0.0,0.0,4.6499999999999995,81.04255319148936,60.93617021276596,20.106382978723403,2016,9,Sep,Autumn
2016-09-22,Mid Atlantic - Dominion,17300,9463,2957,4880,1057600.8519999997,0.0026666666666666666,0.0,0.0,4.033333333333334,81.42222222222222,57.333333333333336,24.08888888888889,2016,9,Sep,Autumn
2016-09-23,Mid Atlantic - Dominion,16418,9075,3181,4162,1070141.5180000009,0.00022222222222222223,0.0,0.0,2.8666666666666667,82.62222222222222,56.68888888888889,25.933333333333334,2016,9,Sep,Autumn
2016-09-24,Mid Atlantic - Dominion,18182,9746,5128,3308,908470.0860000002,0.01711111111111111,0.0,0.0,8.0,83.62222222222222,56.37777777777778,27.244444444444444,2016,9,Sep,Autumn
2016-09-25,Mid Atlantic - Dominion,19491,9757,5084,4650,802902.7360000004,0.0013333333333333335,0.0,0.0,4.925,77.26666666666667,50.77777777777778,26.488888888888887,2016,9,Sep,Autumn
2016-09-26,Mid Atlantic - Dominion,20911,10770,6145,3996,884811.148,0.016808510638297875,0.0,0.0,5.25,72.42553191489361,50.659574468085104,21.76595744680851,2016,9,Sep,Autumn
2016-09-27,Mid Atlantic - Dominion,19249,10726,4178,4345,932086.4479999999,0.49659574468085105,0.0,0.0,3.35,73.06382978723404,54.659574468085104,18.404255319148938,2016,9,Sep,Autumn
2016-09-28,Mid Atlantic - Dominion,21834,10499,6369,4966,917268.2289999999,0.12021276595744682,0.0,0.0,7.766666666666666,74.34042553191489,52.4468085106383,21.893617021276597,2016,9,Sep,Autumn
2016-09-29,Mid Atlantic - Dominion,20150,10334,5526,4290,915614.692,1.3748936170212773,0.0,0.0,17.716666666666665,71.82978723404256,54.191489361702125,17.638297872340427,2016,9,Sep,Autumn
2016-09-30,Mid Atlantic - Dominion,26276,12660,9131,4485,889554.8790000005,1.0284444444444438,0.0,0.0,15.066666666666668,67.35555555555555,57.13333333333333,10.222222222222221,2016,9,Sep,Autumn
2016-10-01,Mid Atlantic - Dominion,23532,14504,4840,4188,830634.8530000002,0.31906976744186044,0.0,0.0,10.9,62.7906976744186,55.30232558139535,7.488372093023256,2016,10,Oct,Autumn
2016-10-02,Mid Atlantic - Dominion,27174,15025,7552,4597,820549.6909999999,0.12999999999999995,0.0,0.0,5.300000000000001,67.24444444444444,56.08888888888889,11.155555555555555,2016,10,Oct,Autumn
2016-10-03,Mid Atlantic - Dominion,26379,17127,3481,5771,907196.5210000004,0.0741860465116279,0.0,0.0,2.6166666666666667,71.15555555555555,55.2,15.955555555555556,2016,10,Oct,Autumn
2016-10-04,Mid Atlantic - Dominion,26744,17494,3897,5353,891076.9110000002,0.014666666666666668,0.0,0.0,6.416666666666667,72.23404255319149,52.59574468085106,19.638297872340427,2016,10,Oct,Autumn
2016-10-05,Mid Atlantic - Dominion,23754,16476,4160,3118,873218.4139999996,0.000851063829787234,0.0,0.0,7.5,70.31914893617021,52.297872340425535,18.02127659574468,2016,10,Oct,Autumn
2016-10-06,Mid Atlantic - Dominion,23194,16323,3963,2908,879696.1809999994,0.0004347826086956522,0.0,0.0,6.25,68.31818181818181,48.81818181818182,19.5,2016,10,Oct,Autumn
2016-10-07,Mid Atlantic - Dominion,25144,17066,6193,1885,885552.5000000003,0.025957446808510642,0.0,0.0,6.099999999999999,71.02127659574468,49.0,22.02127659574468,2016,10,Oct,Autumn
2016-10-08,Mid Atlantic - Dominion,26719,18340,5731,2648,825566.5680000004,0.646818181818182,0.0,0.0,6.125,70.11627906976744,53.02325581395349,17.093023255813954,2016,10,Oct,Autumn
2016-10-09,Mid Atlantic - Dominion,26058,17962,4555,3541,762637.5439999995,0.30476190476190484,0.0,0.0,14.075,66.17777777777778,48.86666666666667,17.31111111111111,2016,10,Oct,Autumn
2016-10-10,Mid Atlantic - Dominion,26398,19601,2279,4518,829902.4279999998,0.010425531914893617,0.0,0.0,9.3,63.8936170212766,43.59574468085106,20.29787234042553,2016,10,Oct,Autumn
2016-10-11,Mid Atlantic - Dominion,25105,19700,1993,3412,860904.3480000003,0.0,0.0,0.0,3.0499999999999994,64.77777777777777,37.355555555555554,27.42222222222222,2016,10,Oct,Autumn
2016-10-12,Mid Atlantic - Dominion,24424,18986,1597,3841,865588.308,0.0006666666666666666,0.0,0.0,2.6666666666666665,67.4,37.84444444444444,29.555555555555557,2016,10,Oct,Autumn
2016-10-13,Mid Atlantic - Dominion,27602,18641,6155,2806,870524.603,0.00688888888888889,0.0,0.0,3.516666666666667,70.28888888888889,41.08888888888889,29.2,2016,10,Oct,Autumn
2016-10-14,Mid Atlantic - Dominion,23927,19217,2505,2205,845570.5780000001,0.03255319148936172,0.0,0.0,3.6999999999999997,66.91489361702128,41.06382978723404,25.851063829787233,2016,10,Oct,Autumn
2016-10-15,Mid Atlantic - Dominion,28513,22362,4463,1688,782758.2680000003,0.0,0.0,0.0,4.45,63.52272727272727,39.77272727272727,23.75,2016,10,Oct,Autumn
2016-10-16,Mid Atlantic - Dominion,27159,21802,3662,1695,780320.9729999999,0.0,0.0,0.0,5.975,69.71111111111111,41.71111111111111,28.0,2016,10,Oct,Autumn
2016-10-17,Mid Atlantic - Dominion,28441,22225,4216,2000,909133.3700000003,0.02297872340425532,0.0,0.0,3.5666666666666664,74.68085106382979,49.61702127659574,25.06382978723404,2016,10,Oct,Autumn
2016-10-18,Mid Atlantic - Dominion,28159,21710,3480,2969,957706.2050000001,0.010666666666666668,0.0,0.0,5.3999999999999995,78.82222222222222,54.06666666666667,24.755555555555556,2016,10,Oct,Autumn
2016-10-19,Mid Atlantic - Dominion,27184,21312,3407,2465,1009038.0599999999,0.014042553191489362,0.0,0.0,4.316666666666667,82.12765957446808,56.297872340425535,25.829787234042552,2016,10,Oct,Autumn
2016-10-20,Mid Atlantic - Dominion,25553,21257,2589,1707,975518.5360000004,0.06869565217391305,0.0,0.0,8.366666666666665,81.29545454545455,57.09090909090909,24.204545454545453,2016,10,Oct,Autumn
2016-10-21,Mid Atlantic - Dominion,28532,20880,5548,2104,931100.2509999998,0.3508888888888888,0.0,0.0,4.6499999999999995,79.44444444444444,57.422222222222224,22.022222222222222,2016,10,Oct,Autumn
