region,plot_date,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,mw,year,month,month_name,season
PJM RTO,2017-09-17,37787,19802,9469,8516,2048690.0279999997,2017,9,Sep,Autumn
PJM RTO,2017-09-18,35866,21531,6796,7539,2193983.7490000003,2017,9,Sep,Autumn
PJM RTO,2017-09-19,38676,21684,8250,8742,2223248.5609999998,2017,9,Sep,Autumn
PJM RTO,2017-09-20,41325,22864,10109,8352,2318896.7580000004,2017,9,Sep,Autumn
PJM RTO,2017-09-21,40872,22815,9049,9008,2427060.746,2017,9,Sep,Autumn
PJM RTO,2017-09-22,38680,22485,8346,7849,2405510.0769999996,2017,9,Sep,Autumn
PJM RTO,2017-09-23,38850,21432,10047,7371,2231687.0949999997,2017,9,Sep,Autumn
PJM RTO,2017-09-24,34903,21470,6372,7061,2206686.645,2017,9,Sep,Autumn
PJM RTO,2017-09-25,35746,21844,6307,7595,2457292.207,2017,9,Sep,Autumn
PJM RTO,2017-09-26,34415,21710,5143,7562,2464345.969,2017,9,Sep,Autumn
PJM RTO,2017-09-27,34993,21741,5632,7620,2445057.006,2017,9,Sep,Autumn
PJM RTO,2017-09-28,37994,22679,6945,8370,2200615.0390000003,2017,9,Sep,Autumn
PJM RTO,2017-09-29,43117,24393,11240,7484,1916101.9499999995,2017,9,Sep,Autumn
PJM RTO,2017-09-30,44758,27361,9974,7423,1698944.3700000003,2017,9,Sep,Autumn
PJM RTO,2017-10-01,46853,28888,11465,6500,1621045.943,2017,10,Oct,Autumn
PJM RTO,2017-10-02,48570,31849,10131,6590,1850178.019,2017,10,Oct,Autumn
PJM RTO,2017-10-03,48601,31778,10747,6076,1938100.988,2017,10,Oct,Autumn
PJM RTO,2017-10-04,50072,31343,11068,7661,1994611.4239999996,2017,10,Oct,Autumn
PJM RTO,2017-10-05,51313,31602,11890,7821,2013775.7830000003,2017,10,Oct,Autumn
PJM RTO,2017-10-06,51498,30732,12450,8316,2056841.656,2017,10,Oct,Autumn
PJM RTO,2017-10-07,55033,33130,13897,8006,1964565.3170000003,2017,10,Oct,Autumn
PJM RTO,2017-10-08,53802,33600,13318,6884,1964409.3740000003,2017,10,Oct,Autumn
PJM RTO,2017-10-09,53401,34096,11571,7734,2201404.6419999995,2017,10,Oct,Autumn
PJM RTO,2017-10-10,54048,33388,12286,8374,2226835.066,2017,10,Oct,Autumn
PJM RTO,2017-10-11,54051,33287,12058,8706,2110657.5779999997,2017,10,Oct,Autumn
PJM RTO,2017-10-12,54408,33928,12422,8058,1958727.085,2017,10,Oct,Autumn
PJM RTO,2017-10-13,56837,36268,12901,7668,1890277.9660000005,2017,10,Oct,Autumn
PJM RTO,2017-10-14,55778,37943,11922,5913,1777118.9649999999,2017,10,Oct,Autumn
PJM RTO,2017-10-15,55704,37656,10013,8035,1763767.5250000001,2017,10,Oct,Autumn
PJM RTO,2017-10-16,56775,37364,10373,9038,1848704.399,2017,10,Oct,Autumn
PJM RTO,2017-10-17,56965,35003,13558,8404,1863822.6099999999,2017,10,Oct,Autumn
PJM RTO,2017-10-18,56265,34751,12036,9478,1892475.7140000002,2017,10,Oct,Autumn
PJM RTO,2017-10-19,52490,33992,11822,6676,1878772.4900000002,2017,10,Oct,Autumn
PJM RTO,2017-10-20,50322,33796,11583,4943,1865086.479,2017,10,Oct,Autumn
PJM RTO,2017-10-21,51309,37397,9243,4669,1719445.9469999997,2017,10,Oct,Autumn
PJM RTO,2017-10-22,53759,37729,9745,6285,1663817.0180000002,2017,10,Oct,Autumn
PJM RTO,2017-10-23,56339,40087,9560,6692,1870613.5520000004,2017,10,Oct,Autumn
PJM RTO,2017-10-24,54653,38225,8056,8372,1939348.0180000004,2017,10,Oct,Autumn
PJM RTO,2017-10-25,53779,35710,8625,9444,1895011.851,2017,10,Oct,Autumn
PJM RTO,2017-10-26,52158,35592,6859,9707,1915900.829,2017,10,Oct,Autumn
PJM RTO,2017-10-27,54605,36419,8528,9658,1920603.843,2017,10,Oct,Autumn
PJM RTO,2017-10-28,55725,37276,9918,8531,1774920.4420000003,2017,10,Oct,Autumn
PJM RTO,2017-10-29,54080,37913,8837,7330,1768182.705,2017,10,Oct,Autumn
PJM RTO,2017-10-30,55671,40287,8361,7023,1964162.7369999997,2017,10,Oct,Autumn
PJM RTO,2017-10-31,53902,40483,7008,6411,1986954.8989999995,2017,10,Oct,Autumn
PJM RTO,2017-11-01,56015,39955,9809,6251,2028383.5620000006,2017,11,Nov,Autumn
PJM RTO,2017-11-02,56646,38866,10225,7555,1946800.8439999998,2017,11,Nov,Autumn
PJM RTO,2017-11-03,54344,37678,10306,6360,1896975.6510000005,2017,11,Nov,Autumn
PJM RTO,2017-11-04,58062,41603,9543,6916,1763384.5600000003,2017,11,Nov,Autumn
PJM RTO,2017-11-05,58530,42614,9466,6450,1700386.136,2017,11,Nov,Autumn
PJM RTO,2017-11-06,58428,43969,9533,4926,1868582.2889999996,2017,11,Nov,Autumn
PJM RTO,2017-11-07,56203,40302,9790,6111,1987535.201,2017,11,Nov,Autumn
PJM RTO,2017-11-08,55630,38402,11081,6147,2063310.5000000005,2017,11,Nov,Autumn
PJM RTO,2017-11-09,54945,37236,10710,6999,2065612.3020000001,2017,11,Nov,Autumn
PJM RTO,2017-11-10,49446,33328,9253,6865,2104539.948,2017,11,Nov,Autumn
PJM RTO,2017-11-11,49582,31063,11680,6839,2186777.399,2017,11,Nov,Autumn
PJM RTO,2017-11-12,51027,29538,13106,8383,2046673.6400000004,2017,11,Nov,Autumn
PJM RTO,2017-11-13,46886,25924,15146,5816,2117744.5660000006,2017,11,Nov,Autumn
PJM RTO,2017-11-14,45316,22992,14105,8219,2152697.979,2017,11,Nov,Autumn
PJM RTO,2017-11-15,45109,22231,16003,6875,2170495.474,2017,11,Nov,Autumn
PJM RTO,2017-11-16,47052,22037,18089,6926,2080329.64,2017,11,Nov,Autumn
PJM RTO,2017-11-17,42250,19733,17287,5230,2108607.191,2017,11,Nov,Autumn
PJM RTO,2017-11-18,41466,17955,16783,6728,2023050.066,2017,11,Nov,Autumn
PJM RTO,2017-11-19,37952,14794,15185,7973,1872664.8240000003,2017,11,Nov,Autumn
PJM RTO,2017-11-20,35501,14021,14226,7254,2153780.969,2017,11,Nov,Autumn
PJM RTO,2017-11-21,30399,12462,12663,5274,2155807.3119999995,2017,11,Nov,Autumn
PJM RTO,2017-11-22,29513,11947,11563,6003,2068749.8359999997,2017,11,Nov,Autumn
PJM RTO,2017-11-23,25504,11711,8421,5372,2014332.664,2017,11,Nov,Autumn
PJM RTO,2017-11-24,24968,10843,9764,4361,1956724.188,2017,11,Nov,Autumn
PJM RTO,2017-11-25,25707,10356,10658,4693,1868898.5289999999,2017,11,Nov,Autumn
PJM RTO,2017-11-26,28669,11836,12184,4649,1845399.4969999995,2017,11,Nov,Autumn
PJM RTO,2017-11-27,32564,12358,11841,8365,2084574.609,2017,11,Nov,Autumn
PJM RTO,2017-11-28,32757,10952,13833,7972,2099850.962,2017,11,Nov,Autumn
PJM RTO,2017-11-29,36263,11365,17737,7161,2037596.2849999997,2017,11,Nov,Autumn
PJM RTO,2017-11-30,31995,10599,15609,5787,2081640.689,2017,11,Nov,Autumn
PJM RTO,2017-12-01,29260,10586,13979,4695,2051092.101,2017,12,Dec,Winter
PJM RTO,2017-12-02,33217,10376,15934,6907,2035552.8839999998,2017,12,Dec,Winter
PJM RTO,2017-12-03,29602,10339,12202,7061,1937137.3080000004,2017,12,Dec,Winter
PJM RTO,2017-12-04,28754,10212,12287,6255,2133325.8830000004,2017,12,Dec,Winter
PJM RTO,2017-12-05,31370,9481,15033,6856,2095948.5970000005,2017,12,Dec,Winter
PJM RTO,2017-12-06,30111,8415,13388,8308,2170619.435,2017,12,Dec,Winter
PJM RTO,2017-12-07,30313,8091,11583,10639,2278237.479,2017,12,Dec,Winter
PJM RTO,2017-12-08,26113,7768,9337,9008,2368453.969,2017,12,Dec,Winter
PJM RTO,2017-12-09,25054,6978,8897,9179,2322052.072,2017,12,Dec,Winter
PJM RTO,2017-12-10,21229,6814,7572,6843,2253897.244,2017,12,Dec,Winter
PJM RTO,2017-12-11,26109,6900,11209,8000,2334679.86,2017,12,Dec,Winter
PJM RTO,2017-12-12,21352,6710,6850,7792,2362706.166,2017,12,Dec,Winter
PJM RTO,2017-12-13,21254,6922,6604,7728,2610732.11,2017,12,Dec,Winter
PJM RTO,2017-12-14,22476,6875,9081,6520,2472671.8779999996,2017,12,Dec,Winter
PJM RTO,2017-12-15,20168,6651,5755,7762,2561945.595,2017,12,Dec,Winter
PJM RTO,2017-12-16,24404,5837,13828,4739,2349578.869,2017,12,Dec,Winter
PJM RTO,2017-12-17,24523,5755,13281,5487,2177131.276,2017,12,Dec,Winter
PJM RTO,2017-12-18,21850,5700,12703,3447,2203475.918,2017,12,Dec,Winter
PJM RTO,2017-12-19,22554,5891,13182,3481,2143178.4859999996,2017,12,Dec,Winter
PJM RTO,2017-12-20,19095,4606,10842,3647,2153764.241,2017,12,Dec,Winter
PJM RTO,2017-12-21,18121,3966,9159,4996,2291463.627,2017,12,Dec,Winter
PJM RTO,2017-12-22,15625,2726,8487,4412,2200903.749,2017,12,Dec,Winter
PJM RTO,2017-12-23,16925,2726,6252,7947,1975286.543,2017,12,Dec,Winter
PJM RTO,2017-12-24,15637,2726,5150,7761,1993980.2750000004,2017,12,Dec,Winter
PJM RTO,2017-12-25,11779,2600,3911,5268,2100058.141,2017,12,Dec,Winter
PJM RTO,2017-12-26,13489,2600,4620,6269,2365534.767,2017,12,Dec,Winter
PJM RTO,2017-12-27,15496,2609,3965,8922,2561948.3470000005,2017,12,Dec,Winter
PJM RTO,2017-12-28,16502,2600,5026,8876,2775305.4250000003,2017,12,Dec,Winter
PJM RTO,2017-12-29,19630,2260,6685,10685,2698882.5829999996,2017,12,Dec,Winter
PJM RTO,2017-12-30,15674,2260,4230,9184,2542110.702,2017,12,Dec,Winter
PJM RTO,2017-12-31,14416,1960,3605,8851,2647583.667,2017,12,Dec,Winter
PJM RTO,2018-01-01,13985,1960,2031,9994,2771605.6740000006,2018,1,Jan,Winter
PJM RTO,2018-01-02,17805,1960,1993,13852,2936703.918,2018,1,Jan,Winter
PJM RTO,2018-01-03,18714,1960,2676,14078,2946781.109,2018,1,Jan,Winter
PJM RTO,2018-01-04,15917,1960,2369,11588,2853441.163,2018,1,Jan,Winter
PJM RTO,2018-01-05,20171,2080,1062,17029,3052856.7959999996,2018,1,Jan,Winter
PJM RTO,2018-01-06,20985,1730,2181,17074,3021566.5390000003,2018,1,Jan,Winter
PJM RTO,2018-01-07,24007,1730,3532,18745,2929053.3369999994,2018,1,Jan,Winter
PJM RTO,2018-01-08,28730,1800,7977,18953,2728725.577,2018,1,Jan,Winter
PJM RTO,2018-01-09,29455,1776,11966,15713,2441776.7879999997,2018,1,Jan,Winter
PJM RTO,2018-01-10,29839,1775,13535,14529,2411588.6319999993,2018,1,Jan,Winter
PJM RTO,2018-01-11,30843,1775,17175,11893,2195643.924,2018,1,Jan,Winter
PJM RTO,2018-01-12,29822,1775,16951,11096,2102692.5859999997,2018,1,Jan,Winter
PJM RTO,2018-01-13,23472,1890,12935,8647,2240205.146,2018,1,Jan,Winter
PJM RTO,2018-01-14,20769,1903,7670,11196,2579577.551,2018,1,Jan,Winter
PJM RTO,2018-01-15,17173,1926,4291,10956,2747950.38,2018,1,Jan,Winter
PJM RTO,2018-01-16,21820,2294,3620,15906,2639704.1370000006,2018,1,Jan,Winter
PJM RTO,2018-01-17,22605,1922,3423,17260,2713516.7620000006,2018,1,Jan,Winter
PJM RTO,2018-01-18,24191,1922,4218,18051,2781146.317,2018,1,Jan,Winter
PJM RTO,2018-01-19,25197,1922,7938,15337,2537091.755999999,2018,1,Jan,Winter
PJM RTO,2018-01-20,25355,2184,10918,12253,2196466.4929999993,2018,1,Jan,Winter
PJM RTO,2018-01-21,25690,2171,13862,9657,2008716.574,2018,1,Jan,Winter
PJM RTO,2018-01-22,25853,2171,13579,10103,2055420.7239999995,2018,1,Jan,Winter
PJM RTO,2018-01-23,23262,2494,11384,9384,2092001.722,2018,1,Jan,Winter
PJM RTO,2018-01-24,25705,2474,15596,7635,2264712.4160000007,2018,1,Jan,Winter
PJM RTO,2018-01-25,26950,2990,15841,8119,2382822.687,2018,1,Jan,Winter
PJM RTO,2018-01-26,29821,2940,17789,9092,2375360.6300000004,2018,1,Jan,Winter
PJM RTO,2018-01-27,23566,2309,15653,5604,2096797.2680000002,2018,1,Jan,Winter
PJM RTO,2018-01-28,23992,2309,13558,8125,1901494.769,2018,1,Jan,Winter
PJM RTO,2018-01-29,20664,2309,9195,9160,2198255.474,2018,1,Jan,Winter
PJM RTO,2018-01-30,20917,2309,9607,9001,2450205.308,2018,1,Jan,Winter
PJM RTO,2018-01-31,24224,2309,11041,10874,2578177.675999999,2018,1,Jan,Winter
PJM RTO,2018-02-01,21618,2309,10884,8425,2345968.2230000007,2018,2,Feb,Winter
PJM RTO,2018-02-02,16403,2254,5771,8378,2467981.001,2018,2,Feb,Winter
PJM RTO,2018-02-03,14541,2394,2746,9401,2552125.0319999997,2018,2,Feb,Winter
PJM RTO,2018-02-04,17518,2896,5044,9578,2296924.4980000006,2018,2,Feb,Winter
PJM RTO,2018-02-05,15693,3519,2957,9217,2423476.029,2018,2,Feb,Winter
PJM RTO,2018-02-06,18795,3659,4915,10221,2520953.2520000003,2018,2,Feb,Winter
PJM RTO,2018-02-07,19031,3350,5895,9786,2479654.522,2018,2,Feb,Winter
PJM RTO,2018-02-08,18043,3629,4626,9788,2476146.367,2018,2,Feb,Winter
PJM RTO,2018-02-09,17306,3626,4117,9563,2490296.8150000004,2018,2,Feb,Winter
PJM RTO,2018-02-10,21738,3564,8247,9927,2176584.801,2018,2,Feb,Winter
PJM RTO,2018-02-11,23232,3590,9885,9757,2005314.2460000003,2018,2,Feb,Winter
PJM RTO,2018-02-12,21236,3590,7279,10367,2158031.637,2018,2,Feb,Winter
PJM RTO,2018-02-13,21602,3474,8081,10047,2364759.774,2018,2,Feb,Winter
PJM RTO,2018-02-14,21616,3452,8664,9500,2245792.2280000006,2018,2,Feb,Winter
PJM RTO,2018-02-15,19543,2942,8690,7911,2043855.4829999998,2018,2,Feb,Winter
PJM RTO,2018-02-16,22918,2942,13113,6863,2000465.296,2018,2,Feb,Winter
PJM RTO,2018-02-17,25684,3496,14057,8131,2132300.371,2018,2,Feb,Winter
PJM RTO,2018-02-18,22709,3483,12615,6611,2038392.881,2018,2,Feb,Winter
PJM RTO,2018-02-19,24790,5582,12736,6472,2145648.708,2018,2,Feb,Winter
PJM RTO,2018-02-20,25048,5589,13350,6109,1991799.618,2018,2,Feb,Winter
PJM RTO,2018-02-21,27619,5589,13710,8320,1952228.7049999998,2018,2,Feb,Winter
PJM RTO,2018-02-22,25825,5723,10621,9481,2039037.255,2018,2,Feb,Winter
PJM RTO,2018-02-23,23585,5723,9424,8438,2094444.5039999997,2018,2,Feb,Winter
PJM RTO,2018-02-24,24473,5723,11563,7187,1914966.4659999998,2018,2,Feb,Winter
PJM RTO,2018-02-25,21821,5169,8170,8482,1835850.7739999995,2018,2,Feb,Winter
PJM RTO,2018-02-26,21225,5439,9012,6774,2006507.9469999997,2018,2,Feb,Winter
PJM RTO,2018-02-27,26289,5969,12547,7773,2091276.9609999997,2018,2,Feb,Winter
PJM RTO,2018-02-28,26380,5206,15075,6099,2037570.757,2018,2,Feb,Winter
PJM RTO,2018-03-01,28610,7772,15728,5110,2023320.2529999998,2018,3,Mar,Spring
PJM RTO,2018-03-02,32940,9047,17314,6579,2130279.492,2018,3,Mar,Spring
PJM RTO,2018-03-03,32217,14558,11609,6050,2041489.9630000002,2018,3,Mar,Spring
PJM RTO,2018-03-04,33814,15617,12595,5602,1970228.4530000002,2018,3,Mar,Spring
PJM RTO,2018-03-05,31462,16003,9373,6086,2184959.952,2018,3,Mar,Spring
PJM RTO,2018-03-06,31364,16197,7479,7688,2219578.4450000003,2018,3,Mar,Spring
PJM RTO,2018-03-07,34751,16347,8720,9684,2239192.0770000005,2018,3,Mar,Spring
PJM RTO,2018-03-08,36252,16347,8246,11659,2288069.719,2018,3,Mar,Spring
PJM RTO,2018-03-09,35259,15974,7638,11647,2321976.455,2018,3,Mar,Spring
PJM RTO,2018-03-10,32667,18000,7783,6884,2137783.267,2018,3,Mar,Spring
PJM RTO,2018-03-11,34231,18776,5560,9895,2030960.2740000004,2018,3,Mar,Spring
PJM RTO,2018-03-12,34486,19140,6755,8591,2256006.3720000004,2018,3,Mar,Spring
PJM RTO,2018-03-13,32979,18809,6220,7950,2321804.189,2018,3,Mar,Spring
PJM RTO,2018-03-14,34582,18437,7407,8738,2362511.0300000003,2018,3,Mar,Spring
PJM RTO,2018-03-15,34967,19160,6185,9622,2281836.1390000004,2018,3,Mar,Spring
PJM RTO,2018-03-16,34006,19406,6810,7790,2217222.225,2018,3,Mar,Spring
PJM RTO,2018-03-17,36072,21695,6417,7960,2121324.86,2018,3,Mar,Spring
PJM RTO,2018-03-19,38258,22750,5397,10111,2061591.1939999997,2018,3,Mar,Spring
PJM RTO,2018-03-20,37033,22502,5083,9448,2230931.0450000004,2018,3,Mar,Spring
PJM RTO,2018-03-21,39776,22995,3803,12978,2361994.637,2018,3,Mar,Spring
PJM RTO,2018-03-22,38827,21798,3381,13648,2271446.292,2018,3,Mar,Spring
PJM RTO,2018-03-23,39654,22238,5330,12086,2192887.252,2018,3,Mar,Spring
PJM RTO,2018-03-24,40691,24020,5702,10969,2071152.421,2018,3,Mar,Spring
PJM RTO,2018-03-25,38797,24131,3916,10750,2005310.7130000002,2018,3,Mar,Spring
PJM RTO,2018-03-26,41736,26669,4924,10143,2139846.6479999996,2018,3,Mar,Spring
PJM RTO,2018-03-27,42353,26836,4467,11050,2160403.5130000003,2018,3,Mar,Spring
PJM RTO,2018-03-28,41899,27229,6267,8403,2059220.068,2018,3,Mar,Spring
PJM RTO,2018-03-29,43441,26649,8849,7943,1957248.8209999998,2018,3,Mar,Spring
PJM RTO,2018-03-30,40050,26940,7034,6076,1868254.209,2018,3,Mar,Spring
PJM RTO,2018-03-31,45974,33260,6658,6056,1819625.412,2018,3,Mar,Spring
PJM RTO,2018-04-01,45684,33922,4900,6862,1728615.1900000002,2018,4,Apr,Spring
PJM RTO,2018-04-02,44577,33566,4358,6653,1983291.1660000002,2018,4,Apr,Spring
PJM RTO,2018-04-03,47258,33968,4393,8897,2079511.58,2018,4,Apr,Spring
PJM RTO,2018-04-04,48671,33966,5658,9047,2024122.4579999999,2018,4,Apr,Spring
PJM RTO,2018-04-05,47814,33238,5606,8970,2132932.028,2018,4,Apr,Spring
PJM RTO,2018-04-06,50595,33715,8424,8456,2062194.426,2018,4,Apr,Spring
PJM RTO,2018-04-07,54853,41157,4900,8796,1951831.6460000004,2018,4,Apr,Spring
PJM RTO,2018-04-08,54152,41297,5152,7703,1967716.6670000001,2018,4,Apr,Spring
PJM RTO,2018-04-09,57810,42588,7020,8202,2153956.8669999996,2018,4,Apr,Spring
PJM RTO,2018-04-10,59620,41365,8349,9906,2114658.8929999997,2018,4,Apr,Spring
PJM RTO,2018-04-11,61162,41654,9348,10160,2058622.1770000001,2018,4,Apr,Spring
PJM RTO,2018-04-12,61471,40933,11964,8574,1950677.731,2018,4,Apr,Spring
PJM RTO,2018-04-13,63206,42320,12020,8866,1870124.2610000004,2018,4,Apr,Spring
PJM RTO,2018-04-14,66573,46258,12365,7950,1788084.9219999998,2018,4,Apr,Spring
PJM RTO,2018-04-15,66450,46672,9934,9844,1766814.154,2018,4,Apr,Spring
PJM RTO,2018-04-16,66417,47726,10126,8565,2019492.671,2018,4,Apr,Spring
PJM RTO,2018-04-17,69708,48222,12244,9242,2143387.059,2018,4,Apr,Spring
PJM RTO,2018-04-18,67291,47334,9849,10108,2074003.2190000003,2018,4,Apr,Spring
PJM RTO,2018-04-19,64817,45956,8760,10101,2006398.227,2018,4,Apr,Spring
PJM RTO,2018-04-20,65309,46896,8823,9590,2020333.2570000002,2018,4,Apr,Spring
PJM RTO,2018-04-21,69062,51801,8788,8473,1822242.8880000003,2018,4,Apr,Spring
PJM RTO,2018-04-22,67369,50027,8374,8968,1687354.651,2018,4,Apr,Spring
PJM RTO,2018-04-23,63168,49675,6126,7367,1836483.275,2018,4,Apr,Spring
PJM RTO,2018-04-24,63463,48871,6926,7666,1880791.289,2018,4,Apr,Spring
PJM RTO,2018-04-25,64042,46607,8376,9059,1889010.994,2018,4,Apr,Spring
PJM RTO,2018-04-26,63797,46144,9073,8580,1855538.1859999995,2018,4,Apr,Spring
PJM RTO,2018-04-27,63953,43754,9354,10845,1843196.4160000002,2018,4,Apr,Spring
PJM RTO,2018-04-28,66173,46147,11635,8391,1718174.8879999998,2018,4,Apr,Spring
PJM RTO,2018-04-29,66222,45478,12992,7752,1681871.395,2018,4,Apr,Spring
PJM RTO,2018-04-30,63842,46157,11520,6165,1883212.48,2018,4,Apr,Spring
PJM RTO,2018-05-01,64630,45569,12453,6608,1881674.483,2018,5,May,Spring
PJM RTO,2018-05-02,61694,42762,11199,7733,1975139.961,2018,5,May,Spring
PJM RTO,2018-05-03,55045,39474,8160,7411,2135369.3060000003,2018,5,May,Spring
PJM RTO,2018-05-04,56475,37638,8131,10706,2155818.068,2018,5,May,Spring
PJM RTO,2018-05-05,61389,38391,13550,9448,1834650.2929999998,2018,5,May,Spring
PJM RTO,2018-05-06,59198,37494,11071,10633,1674013.9520000005,2018,5,May,Spring
PJM RTO,2018-05-07,59273,39487,10798,8988,1849556.256,2018,5,May,Spring
PJM RTO,2018-05-08,60784,38616,10074,12094,1914101.723,2018,5,May,Spring
PJM RTO,2018-05-09,61963,38334,12709,10920,1956667.2240000006,2018,5,May,Spring
PJM RTO,2018-05-10,60660,38542,10844,11274,1990617.8620000004,2018,5,May,Spring
PJM RTO,2018-05-11,59823,38764,11885,9174,1964068.6900000004,2018,5,May,Spring
PJM RTO,2018-05-12,51728,35982,8745,7001,1870522.8580000002,2018,5,May,Spring
PJM RTO,2018-05-13,51109,34547,8925,7637,1786029.7780000002,2018,5,May,Spring
PJM RTO,2018-05-14,52478,36378,9199,6901,2011054.6999999997,2018,5,May,Spring
PJM RTO,2018-05-15,53510,36807,8903,7800,2179489.2450000006,2018,5,May,Spring
PJM RTO,2018-05-16,56364,36561,9230,10573,2074544.6219999997,2018,5,May,Spring
PJM RTO,2018-05-17,55424,35366,10278,9780,2029605.0820000002,2018,5,May,Spring
PJM RTO,2018-05-18,53678,33225,11657,8796,1974123.2170000002,2018,5,May,Spring
PJM RTO,2018-05-19,57448,33901,14350,9197,1812916.9109999998,2018,5,May,Spring
PJM RTO,2018-05-20,50472,29954,10420,10098,1867209.879,2018,5,May,Spring
PJM RTO,2018-05-21,53516,30276,12233,11007,2081015.4170000001,2018,5,May,Spring
PJM RTO,2018-05-22,52798,27731,12857,12210,2079255.8389999997,2018,5,May,Spring
PJM RTO,2018-05-23,50871,26194,13226,11451,2100579.051,2018,5,May,Spring
PJM RTO,2018-05-24,47357,23923,11902,11532,2135527.1790000005,2018,5,May,Spring
PJM RTO,2018-05-25,50543,24056,11601,14886,2229317.6380000003,2018,5,May,Spring
PJM RTO,2018-05-26,45445,20374,11082,13989,2232693.884,2018,5,May,Spring
PJM RTO,2018-05-27,35913,14865,8328,12720,2156470.5590000004,2018,5,May,Spring
PJM RTO,2018-05-28,36936,14608,8660,13668,2095196.231,2018,5,May,Spring
PJM RTO,2018-05-29,35539,12936,8372,14231,2372440.169,2018,5,May,Spring
PJM RTO,2018-05-30,33929,12118,8238,13573,2432554.3079999993,2018,5,May,Spring
PJM RTO,2018-05-31,31718,11044,8193,12481,2390557.617,2018,5,May,Spring
PJM RTO,2018-06-01,28781,9533,6591,12657,2395322.9680000003,2018,6,Jun,Summer
PJM RTO,2018-06-02,31038,9050,10871,11117,2185716.114,2018,6,Jun,Summer
PJM RTO,2018-06-03,31367,8677,11677,11013,1942794.7099999997,2018,6,Jun,Summer
PJM RTO,2018-06-04,27444,8164,9891,9389,1968080.3869999999,2018,6,Jun,Summer
PJM RTO,2018-06-05,30251,7774,12402,10075,2014733.581,2018,6,Jun,Summer
PJM RTO,2018-06-06,27851,7094,9818,10939,1967419.9,2018,6,Jun,Summer
PJM RTO,2018-06-07,25578,6431,10607,8540,2051022.638,2018,6,Jun,Summer
PJM RTO,2018-06-08,22467,5706,9525,7236,2172426.3389999997,2018,6,Jun,Summer
PJM RTO,2018-06-09,26426,5509,12095,8822,2121848.409,2018,6,Jun,Summer
PJM RTO,2018-06-10,28325,5171,14131,9023,1973763.4019999998,2018,6,Jun,Summer
PJM RTO,2018-06-11,22164,520,12083,9561,1995173.3510000003,2018,6,Jun,Summer
PJM RTO,2018-06-12,19186,510,10938,7738,2042826.8359999997,2018,6,Jun,Summer
PJM RTO,2018-06-13,23321,0,11535,11786,2246156.46,2018,6,Jun,Summer
PJM RTO,2018-06-14,21491,0,10472,11019,2312529.9919999996,2018,6,Jun,Summer
PJM RTO,2018-06-15,19830,0,8979,10851,2240570.904,2018,6,Jun,Summer
PJM RTO,2018-06-16,17552,0,8553,8999,2199302.29,2018,6,Jun,Summer
PJM RTO,2018-06-17,14373,0,4396,9977,2373561.1819999996,2018,6,Jun,Summer
PJM RTO,2018-06-18,12743,0,1835,10908,2814475.307,2018,6,Jun,Summer
PJM RTO,2018-06-19,16142,0,3365,12777,2773254.298,2018,6,Jun,Summer
PJM RTO,2018-06-20,17393,0,5668,11725,2477058.8,2018,6,Jun,Summer
PJM RTO,2018-06-21,17823,0,7047,10776,2369749.941,2018,6,Jun,Summer
PJM RTO,2018-06-22,24698,0,13532,11166,2216216.623,2018,6,Jun,Summer
PJM RTO,2018-06-23,21928,0,11622,10306,2007958.188,2018,6,Jun,Summer
PJM RTO,2018-06-24,20339,0,11281,9058,2139087.852,2018,6,Jun,Summer
PJM RTO,2018-06-25,17609,0,8327,9282,2288548.9749999996,2018,6,Jun,Summer
PJM RTO,2018-06-26,17575,0,8361,9214,2223827.536,2018,6,Jun,Summer
PJM RTO,2018-06-27,21477,0,8772,12705,2244034.6789999995,2018,6,Jun,Summer
PJM RTO,2018-06-28,17724,0,6807,10917,2477405.608,2018,6,Jun,Summer
PJM RTO,2018-06-29,16000,0,4297,11703,2653733.1550000003,2018,6,Jun,Summer
PJM RTO,2018-06-30,13776,0,2581,11195,2668479.503,2018,6,Jun,Summer
PJM RTO,2018-07-01,14023,0,1369,12654,2695277.3719999995,2018,7,Jul,Summer
PJM RTO,2018-07-02,14612,0,1175,13437,2862066.247999999,2018,7,Jul,Summer
PJM RTO,2018-07-03,14773,0,1446,13327,2874816.8970000003,2018,7,Jul,Summer
PJM RTO,2018-07-04,11713,0,1354,10359,2701485.141,2018,7,Jul,Summer
PJM RTO,2018-07-05,10868,0,1615,9253,2776136.4220000003,2018,7,Jul,Summer
PJM RTO,2018-07-06,14613,0,5098,9515,2591956.418,2018,7,Jul,Summer
PJM RTO,2018-07-07,23201,0,14235,8966,2057786.68,2018,7,Jul,Summer
PJM RTO,2018-07-08,20905,0,12716,8189,2003639.7140000002,2018,7,Jul,Summer
PJM RTO,2018-07-09,17734,0,9812,7922,2391121.0960000004,2018,7,Jul,Summer
PJM RTO,2018-07-10,14494,0,6542,7952,2650579.013,2018,7,Jul,Summer
PJM RTO,2018-07-11,16181,0,7286,8895,2645844.1889999993,2018,7,Jul,Summer
PJM RTO,2018-07-12,17651,0,7703,9948,2512792.5500000007,2018,7,Jul,Summer
PJM RTO,2018-07-13,16332,0,7076,9256,2533165.5559999994,2018,7,Jul,Summer
