region,plot_date,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,mw,year,month,month_name,season
Mid Atlantic - Dominion,2017-02-10,2285,552,-373,2106,3268.3672444444433,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-11,3312,552,542,2218,2687.3007194444453,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-12,3008,552,810,1646,2564.33911388889,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-13,3817,1414,835,1568,2920.1491277777795,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-14,3362,1427,126,1809,2999.6477361111124,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-15,2704,1447,-278,1535,2920.4600138888886,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-16,3262,1447,93,1722,3093.818499999999,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-17,4103,1447,965,1691,2981.04113888889,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-18,6221,1740,2901,1580,2506.188797222222,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-19,8999,1740,6146,1113,2207.778694444445,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-20,6501,1890,3386,1225,2431.868205555557,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-21,7234,1890,4094,1250,2645.7785333333322,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-22,8237,1890,5002,1345,2578.0522916666664,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-23,10023,1890,6597,1536,2467.322327777779,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-24,11174,1890,6993,2291,2377.3415416666694,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-25,8967,1890,5311,1766,2198.296769444444,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-26,7501,2006,4092,1403,2431.0187611111082,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-27,7725,2026,4272,1427,2753.7221361111124,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-02-28,10778,2389,5696,2693,2530.371691666666,2017,2,Feb,Winter
Mid Atlantic - Dominion,2017-03-01,10103,2561,5333,2209,2463.1203527777775,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-02,10604,2598,6392,1614,2541.1767361111115,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-03,13349,4266,7587,1496,2881.8222611111105,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-04,17440,10227,5066,2147,2898.391258333332,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-05,18194,10776,4952,2466,2910.6173138888907,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-06,17794,10875,3481,3438,2871.0849944444435,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-07,17814,10875,3496,3443,2594.140000000002,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-08,17344,10443,2609,4292,2455.1130222222223,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-09,16419,10149,2233,4037,2464.962819444445,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-10,17428,9549,4314,3565,2744.988111111111,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-11,16256,11389,850,4017,2938.8570249999984,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-12,17817,11648,2664,3505,2927.176628985509,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-13,16156,11965,1294,2897,3101.7789000000002,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-14,17336,11331,2381,3624,3088.2282472222205,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-15,15985,12106,894,2985,3429.7479916666675,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-16,16258,12035,949,3274,3197.4663194444424,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-17,16908,12035,1652,3221,2952.0830138888896,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-18,17149,12573,2377,2199,2646.5257027777766,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-19,18246,13383,3206,1657,2569.6285416666656,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-20,17546,13369,2429,1748,2723.8844027777764,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-21,19190,12560,4980,1650,2563.505533333336,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-22,17475,12177,4126,1172,2678.0709500000007,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-23,16555,11717,3200,1638,2905.0528055555574,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-24,17364,11724,4528,1112,2735.7113166666654,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-25,19093,12965,4201,1927,2276.756383333334,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-26,18130,13164,3304,1662,2333.0197888888897,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-27,17599,13256,2815,1528,2518.850602777777,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-28,18904,13808,2670,2426,2482.7670611111125,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-29,18385,13159,2439,2787,2409.23095,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-30,17782,12751,2050,2981,2543.4281222222216,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-03-31,21751,12853,6308,2590,2643.8463861111104,2017,3,Mar,Spring
Mid Atlantic - Dominion,2017-04-01,26732,19048,4218,3466,2364.432238888889,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-02,26789,19312,4292,3185,2241.792663888888,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-03,24725,18858,4134,1733,2431.750944444446,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-04,24790,19040,4058,1692,2442.2589472222217,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-05,25515,19085,4725,1705,2375.7940249999992,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-06,26809,18437,6291,2081,2470.291838888889,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-07,25677,18865,4392,2420,2579.7283305555547,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-08,26280,19987,3782,2511,2346.6610499999992,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-09,27874,20146,4409,3319,2199.477672222221,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-10,30424,19969,6918,3537,2374.11963611111,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-11,28968,20130,5244,3594,2469.0998361111124,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-12,29059,19804,5501,3754,2460.9536500000004,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-13,27872,19513,4736,3623,2317.0605416666676,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-14,29132,20311,5850,2971,2232.6764027777776,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-15,29748,22821,3598,3329,2137.671055555555,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-16,29115,23343,2484,3288,2251.677608333334,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-17,30418,25053,2311,3054,2423.1630888888853,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-18,28607,22929,3034,2644,2326.1524305555545,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-19,28897,22715,4146,2036,2349.948427777776,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-20,28107,22245,3606,2256,2450.232711111112,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-21,27406,22737,3381,1288,2482.6846499999965,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-22,26845,23330,2395,1120,2212.986413888888,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-23,26835,24137,1802,896,2111.0953194444464,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-24,30822,24886,4182,1754,2389.7292361111117,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-25,28388,23432,3996,960,2442.4927388888873,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-26,27428,23432,2061,1935,2420.5722194444425,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-27,29232,23025,4414,1793,2518.7797638888915,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-28,25723,22067,1787,1869,2669.293691666667,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-29,24409,21680,1292,1437,2679.8783472222217,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-04-30,23036,20709,835,1492,2494.886236111112,2017,4,Apr,Spring
Mid Atlantic - Dominion,2017-05-01,20829,17559,1374,1896,2673.152444444445,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-02,21396,17559,1808,2029,2586.731097222221,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-03,21220,17559,1881,1780,2364.9329777777793,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-04,22630,17446,2094,3090,2337.879186111111,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-05,23415,17456,3987,1972,2442.3353722222223,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-06,22669,18959,1594,2116,2161.192719444445,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-07,24588,19377,2951,2260,2125.9985416666664,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-08,23533,20989,1361,1183,2355.3109916666663,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-09,23571,20757,1479,1335,2367.150875000002,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-10,22888,19651,2019,1218,2376.9381305555576,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-11,24399,19163,4048,1188,2379.215105555556,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-12,24359,18701,5129,529,2361.1025527777783,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-13,24269,19248,4027,994,2230.874711111111,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-14,24084,18093,4255,1736,2136.254008333332,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-15,23932,17510,5221,1201,2357.1651000000015,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-16,24169,16380,4072,3717,2473.7481527777786,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-17,21710,16013,3201,2496,2945.280658333334,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-18,20580,15201,3014,2365,3333.5187749999964,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-19,20786,13982,3823,2981,3378.127547222226,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-20,22558,13146,6896,2516,2412.7541527777767,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-21,25712,13281,9710,2721,2130.9365999999995,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-22,22695,13237,7205,2253,2457.2198027777767,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-23,23417,12797,7918,2702,2427.8596638888876,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-24,25189,12797,11022,1370,2415.677861111111,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-25,27381,12491,12444,2446,2450.574538888888,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-26,20032,10749,7518,1765,2448.4693805555553,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-27,22835,9123,12148,1564,2288.893880555556,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-28,15750,8673,5157,1920,2226.5271999999995,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-29,14722,8673,4208,1841,2343.478041666666,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-30,11411,6894,2390,2127,2516.800825,2017,5,May,Spring
Mid Atlantic - Dominion,2017-05-31,12099,6683,3106,2310,2665.078322222223,2017,5,May,Spring
Mid Atlantic - Dominion,2017-06-01,9327,5833,1023,2471,2544.841515625,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-02,9836,5067,1839,2930,2451.319747395831,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-03,9400,3742,3679,1979,2215.4294244791668,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-04,8569,3742,3425,1402,2293.067794270831,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-05,9298,3573,4024,1701,2518.864742187499,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-06,6566,2292,2393,1881,2448.3705286458357,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-07,7928,2159,4260,1509,2279.993205729166,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-08,8423,2278,2992,3153,2272.938570312499,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-09,8848,1026,3453,4369,2408.4400052083342,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-10,7489,850,1962,4677,2540.7751015625,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-11,7638,285,1942,5411,2901.055421875,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-12,5387,0,729,4658,3362.166679687498,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-13,5751,0,613,5138,3534.149273437501,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-14,4002,0,369,3633,3293.3569036458316,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-15,6162,0,1776,4386,2900.2503411458333,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-16,6606,0,3021,3585,2771.636861979168,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-17,7092,0,3124,3968,2705.509640624998,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-18,6936,0,2086,4850,3026.6632317708336,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-19,4018,0,1901,2117,3292.164377604168,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-20,5236,0,3179,2057,3001.556916666667,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-21,4924,0,2121,2803,3010.8083411458333,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-22,3499,0,1897,1602,3145.343716145833,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-23,4482,0,2111,2371,3237.0939322916674,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-24,5704,0,3114,2590,3027.4298046875006,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-25,6898,0,4908,1990,2720.783671875001,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-26,6542,0,5574,968,2724.045354166667,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-27,8218,0,6270,1948,2643.082554687499,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-28,6454,0,4502,1952,2585.2227395833347,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-29,4822,0,3614,1208,2899.3022265625004,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-06-30,3827,0,2806,1021,3242.138734375001,2017,6,Jun,Summer
Mid Atlantic - Dominion,2017-07-01,4436,0,3385,1051,3045.537408854165,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-02,3384,0,1658,1726,3010.001005208333,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-03,3766,0,1330,2436,3196.4099244791682,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-04,4109,0,1270,2839,2941.144018229166,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-05,3539,0,1377,2162,3019.400330729168,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-06,5637,0,2855,2782,2912.247888020833,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-07,5900,0,3075,2825,3062.9301874999987,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-08,8522,0,5484,3038,2921.6775807291656,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-09,7392,0,4807,2585,2691.4252369791643,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-10,5191,0,2785,2406,3083.1769140624997,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-11,5002,0,1984,3018,3347.5623072916637,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-12,4482,0,1026,3456,3544.0590234374977,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-13,3894,0,618,3276,3646.9452916666705,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-14,5950,0,1388,4562,3264.2388229166663,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-15,8542,0,2265,6277,3006.8997500000023,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-16,9057,0,3799,5258,2909.7487161458344,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-17,6392,0,2458,3934,3267.6887239583357,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-18,5556,0,2672,2884,3391.103140624998,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-19,4820,0,2496,2324,3583.232484375001,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-20,5574,0,2767,2807,3740.6488671874995,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-21,5061,0,1397,3664,3684.723833333332,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-22,5391,0,2365,3026,3372.900669270836,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-23,5162,0,2079,3083,3072.186533854168,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-26,9343,0,5116,4227,2843.1764791666646,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-27,9537,0,5787,3750,2964.956945312498,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-28,8069,0,5987,2082,3002.8505104166666,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-29,8424,0,6801,1623,2451.3557604166676,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-30,6612,0,4729,1883,2386.321822916668,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-07-31,6449,0,5042,1407,2900.2078489583346,2017,7,Jul,Summer
Mid Atlantic - Dominion,2017-08-01,6401,0,5104,1297,3159.1687005208337,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-02,5393,0,3538,1855,3133.0069635416676,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-03,3746,0,1572,2174,3133.7557213541677,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-04,2319,0,1553,766,3218.5314374999975,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-05,5037,0,4194,843,2705.1708645833337,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-06,5487,0,3833,1654,2412.414760416667,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-07,9108,0,7735,1373,2644.136630208334,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-08,5855,0,3938,1917,2684.2324192708325,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-09,9514,0,4617,4897,2768.536911458333,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-10,6893,0,4222,2671,2829.195114583332,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-11,5523,0,3533,1990,2840.454611979167,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-12,5013,0,3880,1133,2731.1287265625,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-13,5871,0,3374,2497,2695.271718749999,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-14,4139,0,2554,1585,2801.087520833334,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-15,5820,0,3324,2496,2884.0676927083337,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-16,5512,0,2688,2824,3137.762216145831,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-17,6073,0,3634,2439,3204.9619479166686,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-18,8723,0,5780,2943,3333.006044270835,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-19,9202,0,6969,2233,3080.6989583333343,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-20,9679,0,5971,3708,2794.957348958333,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-21,6710,0,2940,3770,3169.5926901041653,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-22,5412,0,1719,3693,3486.271437500002,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-23,6662,0,2511,4151,3149.2610156250007,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-24,8051,0,4226,3825,2767.2213880208346,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-25,7713,0,3400,4313,2644.8743255208333,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-26,6209,0,2592,3617,2422.0211640624993,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-27,5496,0,2640,2856,2290.522281250001,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-28,6006,0,2982,3024,2473.1722057291677,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-29,8015,0,3914,4101,2429.308635416666,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-30,7241,0,3401,3840,2493.3834505208333,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-08-31,7288,0,3428,3860,2720.7594453125,2017,8,Aug,Summer
Mid Atlantic - Dominion,2017-09-01,7971,0,5074,2897,2312.6812604166676,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-02,9928,0,6644,3284,2077.8045026041677,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-03,10899,0,6453,4446,2118.288153645833,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-04,7418,0,4138,3280,2316.2984609375026,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-05,7309,0,4026,3283,2833.8045468750006,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-06,7192,0,4481,2711,2513.3684531250005,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-07,8589,0,5646,2943,2349.854770833332,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-08,10058,0,7167,2891,2285.0570677083338,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-09,12217,2749,7146,2322,2074.4621744791643,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-10,10601,3756,4523,2322,2030.7812447916667,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-11,11976,4264,5684,2028,2282.199289062502,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-12,13189,4423,6216,2550,2400.0011250000002,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-13,13954,4423,6060,3471,2567.7885182291675,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-14,13258,4423,5503,3332,2705.2835911458346,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-15,13462,4314,5075,4073,2744.4246927083336,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-16,18606,5232,9457,3917,2623.5575286458325,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-17,16243,7089,6274,2880,2561.3874635416632,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-18,16399,9066,4442,2891,2695.939854166667,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-19,18560,9520,5119,3921,2735.133307291666,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-20,19427,9621,6075,3731,2849.5941744791667,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-21,19168,9621,5137,4410,2869.2567812499965,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-22,18274,9626,4793,3855,2723.079888020833,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-23,18806,9857,5003,3946,2581.8985703125004,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-24,16432,9768,3462,3202,2704.8314140625007,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-25,17169,10031,3182,3956,3032.046054687502,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-26,15929,9897,3001,3031,2933.1296041666683,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-27,15884,9853,3433,2598,3097.401200520833,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-28,18263,9917,5005,3341,2746.1293307291653,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-29,19787,11653,5490,2644,2292.970492187499,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-09-30,20346,12317,4220,3809,2019.797755208334,2017,9,Sep,Autumn
Mid Atlantic - Dominion,2017-10-01,22234,13182,5914,3138,1969.0138046874997,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-02,23244,13431,6009,3804,2220.9998489583327,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-03,22968,13349,6206,3413,2261.048299479167,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-04,25432,13349,7803,4280,2315.495127604168,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-05,23688,13349,6353,3986,2461.183708333334,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-06,23388,13965,5837,3586,2569.3537890625007,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-07,25250,15200,6694,3356,2481.8568098958326,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-08,24131,15172,5724,3235,2629.070286458332,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-09,26130,17009,4737,4384,2917.132197916668,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-10,28110,16744,6477,4889,2888.8215755208334,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-11,27921,16694,6500,4727,2636.1326250000006,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-12,28600,17292,7055,4253,2369.216598958334,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-13,29697,19358,6266,4073,2245.9720624999986,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-14,28277,20162,5637,2478,2122.8861041666673,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-15,27158,20278,4366,2514,2186.5367031249984,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-16,28561,20342,5644,2575,2244.2119661458323,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-17,29471,18582,8365,2524,2215.662072916667,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-18,29583,18082,9270,2231,2256.303268229167,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-19,25593,16721,6965,1907,2243.6868593750014,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-20,24686,16525,6339,1822,2211.310036458334,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-21,24628,18925,3532,2171,2038.7533828125006,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-22,25141,19325,3475,2341,2016.4153385416664,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-23,26248,20319,2961,2968,2327.1377864583337,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-24,24645,19465,2194,2986,2397.5281822916672,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-25,25123,18786,2769,3568,2219.2647317708324,2017,10,Oct,Autumn
Mid Atlantic - Dominion,2017-10-26,25046,18668,3261,3117,2250.498942708333,2017,10,Oct,Autumn
